time,open,high,low,close,tick_volume,spread,real_volume
2024-03-01 07:00:00,1.08093,1.08175,1.08089,1.08124,1855,0,0
2024-03-01 08:00:00,1.0812599999999999,1.08197,1.08092,1.08115,2524,0,0
2024-03-01 09:00:00,1.08113,1.08177,1.08087,1.08155,2335,0,0
2024-03-01 10:00:00,1.08158,1.08225,1.07986,1.08105,3006,0,0
2024-03-01 11:00:00,1.08105,1.0819,1.08103,1.0818699999999999,1949,0,0
2024-03-01 12:00:00,1.08185,1.08246,1.0812,1.08131,1937,0,0
2024-03-01 13:00:00,1.08131,1.08153,1.08079,1.08127,3073,0,0
2024-03-01 14:00:00,1.08128,1.08206,1.07982,1.08004,3244,0,0
2024-03-01 15:00:00,1.0801,1.08418,1.08006,1.08349,5867,0,0
2024-03-01 16:00:00,1.08351,1.08369,1.08234,1.08308,2590,0,0
2024-03-01 17:00:00,1.0831,1.08399,1.08287,1.08377,1708,0,0
2024-03-01 18:00:00,1.08374,1.08425,1.08316,1.08398,1875,0,0
2024-03-01 19:00:00,1.08401,1.08432,1.08381,1.08411,1563,0,0
2024-03-01 20:00:00,1.08411,1.08414,1.0835,1.08374,1397,0,0
2024-03-01 21:00:00,1.08372,1.08404,1.08335,1.08394,878,0,0
2024-03-03 22:00:00,1.08361,1.08412,1.08358,1.08396,409,15,0
2024-03-03 23:00:00,1.08396,1.08434,1.0839,1.084,857,15,0
2024-03-04 00:00:00,1.08416,1.0848,1.08406,1.08458,1114,0,0
2024-03-04 01:00:00,1.08458,1.0846,1.08385,1.08403,1011,0,0
2024-03-04 02:00:00,1.08403,1.08459,1.08386,1.08453,878,0,0
2024-03-04 03:00:00,1.08452,1.08456,1.08422,1.08438,739,0,0
2024-03-04 04:00:00,1.08438,1.08456,1.0843,1.08436,637,0,0
2024-03-04 05:00:00,1.08437,1.08467,1.08429,1.08443,667,0,0
2024-03-04 06:00:00,1.08443,1.08479,1.0843,1.08469,1020,0,0
2024-03-04 07:00:00,1.08469,1.08542,1.08452,1.08536,1809,0,0
2024-03-04 08:00:00,1.08536,1.08578,1.08379,1.08447,2657,0,0
2024-03-04 09:00:00,1.08444,1.0852,1.08422,1.08488,2065,0,0
2024-03-04 10:00:00,1.08489,1.08549,1.08458,1.08535,1648,0,0
2024-03-04 11:00:00,1.08536,1.08568,1.08516,1.08561,1487,0,0
2024-03-04 12:00:00,1.08561,1.08576,1.08418,1.08429,1786,0,0
2024-03-04 13:00:00,1.0843,1.08499,1.08402,1.08486,2588,0,0
2024-03-04 14:00:00,1.08488,1.08617,1.08452,1.08598,2650,0,0
2024-03-04 15:00:00,1.08598,1.08636,1.0855299999999999,1.08631,2568,0,0
2024-03-04 16:00:00,1.08633,1.08669,1.0857,1.0861399999999999,2306,0,0
2024-03-04 17:00:00,1.08615,1.08625,1.08556,1.08581,1793,0,0
2024-03-04 18:00:00,1.08581,1.08606,1.08559,1.08565,1145,0,0
2024-03-04 19:00:00,1.08566,1.08586,1.0855299999999999,1.08566,1112,0,0
2024-03-04 20:00:00,1.08565,1.08596,1.08557,1.0856,1107,0,0
2024-03-04 21:00:00,1.0856,1.08574,1.0855,1.08562,525,0,0
2024-03-04 22:00:00,1.0856,1.08565,1.08533,1.08551,1484,3,0
2024-03-04 23:00:00,1.08545,1.08583,1.08545,1.08547,349,1,0
2024-03-05 00:00:00,1.08542,1.08554,1.08515,1.08532,656,0,0
2024-03-05 01:00:00,1.08532,1.08547,1.08477,1.08497,1125,0,0
2024-03-05 02:00:00,1.08498,1.0852,1.08486,1.08503,874,0,0
2024-03-05 03:00:00,1.08503,1.08548,1.08496,1.08544,695,0,0
2024-03-05 04:00:00,1.0854300000000001,1.0854300000000001,1.08499,1.08507,603,0,0
2024-03-05 05:00:00,1.08507,1.0854,1.08494,1.08528,798,0,0
2024-03-05 06:00:00,1.08528,1.08533,1.08447,1.08469,1098,0,0
2024-03-05 07:00:00,1.08471,1.08513,1.08416,1.08464,1641,0,0
2024-03-05 08:00:00,1.08463,1.08518,1.08432,1.08474,2374,0,0
2024-03-05 09:00:00,1.08474,1.08558,1.08472,1.08516,1836,0,0
2024-03-05 10:00:00,1.08513,1.08548,1.08493,1.08504,1476,0,0
2024-03-05 11:00:00,1.08502,1.08536,1.08481,1.08499,1484,0,0
2024-03-05 12:00:00,1.085,1.08506,1.08457,1.08474,1545,0,0
2024-03-05 13:00:00,1.08474,1.08516,1.08421,1.08463,2471,0,0
2024-03-05 14:00:00,1.08464,1.08544,1.08403,1.08458,2946,0,0
2024-03-05 15:00:00,1.08457,1.08762,1.08457,1.08713,5258,0,0
2024-03-05 16:00:00,1.08714,1.08719,1.08583,1.08609,2610,0,0
2024-03-05 17:00:00,1.0861,1.08644,1.08579,1.086,1731,0,0
2024-03-05 18:00:00,1.086,1.08601,1.08515,1.08529,1484,0,0
2024-03-05 19:00:00,1.08529,1.08576,1.08515,1.08531,1691,0,0
2024-03-05 20:00:00,1.08531,1.08583,1.0849199999999999,1.08575,1598,0,0
2024-03-05 21:00:00,1.08577,1.0859,1.0856,1.08562,636,0,0
2024-03-05 22:00:00,1.08559,1.08571,1.08546,1.0857,788,1,0
2024-03-05 23:00:00,1.08569,1.08588,1.08555,1.0856,549,1,0
2024-03-06 00:00:00,1.08556,1.08558,1.08493,1.085,1011,0,0
2024-03-06 01:00:00,1.085,1.08503,1.08424,1.08441,1197,0,0
2024-03-06 02:00:00,1.0844,1.08532,1.0844,1.08525,1117,0,0
2024-03-06 03:00:00,1.08526,1.08533,1.08504,1.08507,889,0,0
2024-03-06 04:00:00,1.08508,1.08522,1.08497,1.08519,867,0,0
2024-03-06 05:00:00,1.0852,1.08568,1.08517,1.08552,862,0,0
2024-03-06 06:00:00,1.08549,1.0860400000000001,1.08549,1.08594,982,0,0
2024-03-06 07:00:00,1.08595,1.08663,1.08584,1.08618,1843,0,0
2024-03-06 08:00:00,1.08616,1.08742,1.08592,1.0873,2181,0,0
2024-03-06 09:00:00,1.0873,1.08776,1.08692,1.08764,1871,0,0
2024-03-06 10:00:00,1.08764,1.08796,1.08734,1.08772,1392,0,0
2024-03-06 11:00:00,1.08773,1.08783,1.08717,1.08757,1338,0,0
2024-03-06 12:00:00,1.08756,1.08789,1.08677,1.08689,1604,0,0
2024-03-06 13:00:00,1.08691,1.0885,1.08685,1.0884800000000001,4395,0,0
2024-03-06 14:00:00,1.08845,1.08895,1.0883,1.0887,2852,0,0
2024-03-06 15:00:00,1.08869,1.09086,1.08815,1.09051,4123,0,0
2024-03-06 16:00:00,1.09051,1.09151,1.08996,1.0912,2951,0,0
2024-03-06 17:00:00,1.09122,1.0915300000000001,1.08995,1.09025,2642,0,0
2024-03-06 18:00:00,1.09026,1.09079,1.09006,1.0903,2135,0,0
2024-03-06 19:00:00,1.09028,1.09029,1.08934,1.0897000000000001,2533,0,0
2024-03-06 20:00:00,1.08967,1.08996,1.0893,1.0899,1932,0,0
2024-03-06 21:00:00,1.08988,1.08996,1.08955,1.08987,617,0,0
2024-03-06 22:00:00,1.08989,1.08991,1.08966,1.08983,955,1,0
2024-03-06 23:00:00,1.08981,1.09017,1.08979,1.08985,667,1,0
2024-03-07 00:00:00,1.08994,1.09074,1.08993,1.09034,1327,0,0
2024-03-07 01:00:00,1.09033,1.09042,1.08966,1.08981,1808,0,0
2024-03-07 02:00:00,1.08981,1.08992,1.08937,1.08985,1152,0,0
2024-03-07 03:00:00,1.08984,1.09015,1.08952,1.09005,889,0,0
2024-03-07 04:00:00,1.09005,1.09055,1.09004,1.09035,1136,0,0
2024-03-07 05:00:00,1.09035,1.09055,1.08997,1.09003,1001,0,0
2024-03-07 06:00:00,1.09003,1.0903100000000001,1.08986,1.09015,1172,0,0
2024-03-07 07:00:00,1.09018,1.09044,1.08914,1.0894,2142,0,0
2024-03-07 08:00:00,1.0894,1.0898,1.08877,1.0898,2370,0,0
2024-03-07 09:00:00,1.08977,1.09027,1.08928,1.0901399999999999,1777,0,0
2024-03-07 10:00:00,1.0901399999999999,1.09019,1.08898,1.08963,1881,0,0
2024-03-07 11:00:00,1.08965,1.0899,1.08925,1.08942,1703,0,0
2024-03-07 12:00:00,1.08941,1.09002,1.08922,1.08944,1826,0,0
2024-03-07 13:00:00,1.08946,1.0897000000000001,1.08681,1.0872600000000001,5101,0,0
2024-03-07 14:00:00,1.08724,1.09195,1.08693,1.09154,5860,0,0
2024-03-07 15:00:00,1.09154,1.09308,1.09082,1.09299,3551,0,0
2024-03-07 16:00:00,1.09298,1.09422,1.09247,1.09402,3167,0,0
2024-03-07 17:00:00,1.09399,1.09416,1.09314,1.09371,2077,0,0
2024-03-07 18:00:00,1.09368,1.09448,1.09364,1.0942,1502,0,0
2024-03-07 19:00:00,1.0942,1.0949,1.09405,1.09468,1444,0,0
2024-03-07 20:00:00,1.09468,1.09493,1.09425,1.09469,1400,0,0
2024-03-07 21:00:00,1.0947,1.09489,1.09455,1.09481,722,0,0
2024-03-07 22:00:00,1.09481,1.09481,1.09451,1.09472,982,1,0
2024-03-07 23:00:00,1.09469,1.09503,1.09468,1.09503,403,1,0
2024-03-08 00:00:00,1.09512,1.09558,1.09504,1.09514,950,0,0
2024-03-08 01:00:00,1.09513,1.09528,1.09466,1.09479,1248,0,0
2024-03-08 02:00:00,1.09478,1.09509,1.09451,1.09457,1047,0,0
2024-03-08 03:00:00,1.09457,1.09478,1.09443,1.09474,783,0,0
2024-03-08 04:00:00,1.09475,1.09493,1.09445,1.09456,822,0,0
2024-03-08 05:00:00,1.09456,1.09484,1.09447,1.09467,787,0,0
2024-03-08 06:00:00,1.09467,1.09494,1.09442,1.09481,1139,0,0
2024-03-08 07:00:00,1.0948,1.0951,1.09318,1.09339,2346,0,0
2024-03-08 08:00:00,1.09339,1.0939,1.09292,1.0936,2228,0,0
2024-03-08 09:00:00,1.0936,1.09375,1.09262,1.09351,2447,0,0
2024-03-08 10:00:00,1.0935,1.09372,1.09265,1.09333,2011,0,0
2024-03-08 11:00:00,1.09335,1.09388,1.09295,1.09345,1680,0,0
2024-03-08 12:00:00,1.09344,1.0935,1.09281,1.09318,1852,0,0
2024-03-08 13:00:00,1.09321,1.09812,1.09183,1.09583,7541,0,0
2024-03-08 14:00:00,1.09581,1.09666,1.09449,1.09578,5448,0,0
2024-03-08 15:00:00,1.09578,1.0962,1.09435,1.09607,3470,0,0
2024-03-08 16:00:00,1.09609,1.09613,1.09373,1.09405,3174,0,0
2024-03-08 17:00:00,1.09407,1.09459,1.0937000000000001,1.09395,2857,0,0
2024-03-08 18:00:00,1.09392,1.09401,1.09335,1.09371,2145,0,0
2024-03-08 19:00:00,1.0937000000000001,1.0942,1.09345,1.09417,1797,0,0
2024-03-08 20:00:00,1.09416,1.09437,1.09346,1.09361,1667,0,0
2024-03-08 21:00:00,1.09362,1.0941,1.09352,1.09384,858,0,0
2024-03-10 21:00:00,1.09365,1.09412,1.09364,1.09387,433,15,0
2024-03-10 22:00:00,1.09384,1.09402,1.09351,1.09376,649,0,0
2024-03-10 23:00:00,1.09376,1.09436,1.09376,1.09426,962,0,0
2024-03-11 00:00:00,1.09427,1.09466,1.09383,1.09425,1172,0,0
2024-03-11 01:00:00,1.09425,1.09457,1.0939,1.09407,1371,0,0
2024-03-11 02:00:00,1.09407,1.0942,1.09374,1.09388,1189,0,0
2024-03-11 03:00:00,1.09388,1.09445,1.09381,1.09413,850,0,0
2024-03-11 04:00:00,1.09413,1.09418,1.0937000000000001,1.09389,623,0,0
2024-03-11 05:00:00,1.09389,1.09421,1.09389,1.09414,853,0,0
2024-03-11 06:00:00,1.09413,1.09437,1.09355,1.0942,1145,0,0
2024-03-11 07:00:00,1.09421,1.09473,1.09372,1.0942,1904,0,0
2024-03-11 08:00:00,1.09418,1.09482,1.09387,1.09444,2594,0,0
2024-03-11 09:00:00,1.09446,1.0945,1.09341,1.09349,1926,0,0
2024-03-11 10:00:00,1.09348,1.09435,1.09331,1.09416,1614,0,0
2024-03-11 11:00:00,1.09416,1.09434,1.09378,1.09429,1333,0,0
2024-03-11 12:00:00,1.09426,1.09432,1.09295,1.09296,2117,0,0
2024-03-11 13:00:00,1.09297,1.0931899999999999,1.09179,1.09199,2268,0,0
2024-03-11 14:00:00,1.09199,1.0925,1.09158,1.09245,2332,0,0
2024-03-11 15:00:00,1.09244,1.09287,1.09146,1.09269,2405,0,0
2024-03-11 16:00:00,1.09267,1.09281,1.09229,1.09271,1775,0,0
2024-03-11 17:00:00,1.09271,1.09306,1.09247,1.09253,1911,0,0
2024-03-11 18:00:00,1.09253,1.09262,1.09185,1.09243,1455,0,0
2024-03-11 19:00:00,1.09244,1.09266,1.09219,1.09262,1393,0,0
2024-03-11 20:00:00,1.09262,1.09274,1.0925,1.09252,593,0,0
2024-03-11 21:00:00,1.09253,1.09261,1.09204,1.09261,1256,2,0
2024-03-11 22:00:00,1.09261,1.0927,1.09244,1.09252,516,1,0
2024-03-11 23:00:00,1.09252,1.0930900000000001,1.0925,1.09307,545,0,0
2024-03-12 00:00:00,1.09306,1.09323,1.09284,1.09288,990,0,0
2024-03-12 01:00:00,1.09288,1.09342,1.09268,1.09336,1051,0,0
2024-03-12 02:00:00,1.09338,1.09363,1.09303,1.09361,1122,0,0
2024-03-12 03:00:00,1.09361,1.09381,1.09342,1.09362,670,0,0
2024-03-12 04:00:00,1.09362,1.09381,1.09345,1.09367,642,0,0
2024-03-12 05:00:00,1.09367,1.09392,1.09364,1.09383,842,0,0
2024-03-12 06:00:00,1.09382,1.09392,1.09344,1.09381,1147,0,0
2024-03-12 07:00:00,1.09381,1.09394,1.09317,1.0931899999999999,1946,0,0
2024-03-12 08:00:00,1.0932,1.09336,1.09214,1.0925,2170,0,0
2024-03-12 09:00:00,1.0924800000000001,1.09332,1.09233,1.09302,1622,0,0
2024-03-12 10:00:00,1.09302,1.09344,1.09268,1.09339,1556,0,0
2024-03-12 11:00:00,1.09338,1.09354,1.09318,1.09334,1394,0,0
2024-03-12 12:00:00,1.09332,1.09438,1.09025,1.09204,7148,0,0
2024-03-12 13:00:00,1.09204,1.09232,1.09024,1.09107,5098,0,0
2024-03-12 14:00:00,1.09109,1.0919699999999999,1.09065,1.0917,3215,0,0
2024-03-12 15:00:00,1.0917,1.09185,1.0907499999999999,1.09175,2331,0,0
2024-03-12 16:00:00,1.09176,1.0919,1.09138,1.09175,1954,0,0
2024-03-12 17:00:00,1.09175,1.09207,1.09128,1.09193,2057,0,0
2024-03-12 18:00:00,1.09193,1.09246,1.09184,1.09239,1294,0,0
2024-03-12 19:00:00,1.0924,1.0925799999999999,1.09209,1.09256,1185,0,0
2024-03-12 20:00:00,1.09256,1.09274,1.0925,1.0926,488,0,0
2024-03-12 21:00:00,1.09252,1.09266,1.09246,1.09264,998,1,0
2024-03-12 22:00:00,1.09265,1.09286,1.09264,1.09273,315,1,0
2024-03-12 23:00:00,1.09274,1.0929,1.09268,1.09269,421,0,0
2024-03-13 00:00:00,1.09267,1.09297,1.0926,1.09269,946,0,0
2024-03-13 01:00:00,1.0927,1.09289,1.09235,1.09239,1152,0,0
2024-03-13 02:00:00,1.09239,1.09274,1.09234,1.09271,914,0,0
2024-03-13 03:00:00,1.09271,1.09307,1.0925,1.0928,813,0,0
2024-03-13 04:00:00,1.09279,1.09283,1.09223,1.09234,848,0,0
2024-03-13 05:00:00,1.09235,1.0929,1.09226,1.09286,918,0,0
2024-03-13 06:00:00,1.09286,1.09293,1.09255,1.09279,1153,0,0
2024-03-13 07:00:00,1.09278,1.09318,1.09209,1.09266,1684,0,0
2024-03-13 08:00:00,1.09268,1.0933,1.09261,1.09278,1847,0,0
2024-03-13 09:00:00,1.09276,1.09281,1.09202,1.09232,1763,0,0
2024-03-13 10:00:00,1.09231,1.09335,1.09221,1.09306,1552,0,0
2024-03-13 11:00:00,1.09308,1.09456,1.09301,1.0942,1586,0,0
2024-03-13 12:00:00,1.09421,1.09474,1.09338,1.09364,2285,0,0
2024-03-13 13:00:00,1.09366,1.0942,1.0936,1.09374,2318,0,0
2024-03-13 14:00:00,1.09374,1.09445,1.09315,1.09418,2590,0,0
2024-03-13 15:00:00,1.09418,1.09472,1.0937999999999999,1.09434,2269,0,0
2024-03-13 16:00:00,1.0943100000000001,1.09494,1.09401,1.0949,1946,0,0
2024-03-13 17:00:00,1.09489,1.09639,1.09485,1.09569,2225,0,0
2024-03-13 18:00:00,1.09569,1.09585,1.09504,1.0951,1348,0,0
2024-03-13 19:00:00,1.0951,1.09519,1.09457,1.09474,1278,0,0
2024-03-13 20:00:00,1.09474,1.09494,1.0947,1.09483,659,0,0
2024-03-13 21:00:00,1.09483,1.09491,1.09457,1.09489,1285,2,0
2024-03-13 22:00:00,1.09489,1.09512,1.09486,1.09489,458,1,0
2024-03-13 23:00:00,1.09489,1.0953,1.09489,1.0953,450,0,0
2024-03-14 00:00:00,1.09531,1.09547,1.09462,1.09486,789,0,0
2024-03-14 01:00:00,1.09486,1.09527,1.09453,1.09487,992,0,0
2024-03-14 02:00:00,1.09487,1.095,1.09432,1.0944,640,0,0
2024-03-14 03:00:00,1.0944,1.09456,1.09414,1.09426,735,0,0
2024-03-14 04:00:00,1.09426,1.0943,1.09392,1.09426,593,0,0
2024-03-14 05:00:00,1.09426,1.09433,1.09392,1.09398,690,0,0
2024-03-14 06:00:00,1.09397,1.09422,1.09372,1.0937999999999999,852,0,0
2024-03-14 07:00:00,1.09379,1.09429,1.0931899999999999,1.09355,1902,0,0
2024-03-14 08:00:00,1.09355,1.09439,1.09353,1.0937999999999999,2046,0,0
2024-03-14 09:00:00,1.09382,1.09444,1.09373,1.09413,1657,0,0
2024-03-14 10:00:00,1.09413,1.09454,1.09379,1.09398,1584,0,0
2024-03-14 11:00:00,1.09397,1.09435,1.09379,1.09413,1332,0,0
2024-03-14 12:00:00,1.09415,1.09447,1.09245,1.093,5132,0,0
2024-03-14 13:00:00,1.093,1.09315,1.09089,1.09122,3932,0,0
2024-03-14 14:00:00,1.0912,1.09143,1.08962,1.0898,3121,0,0
2024-03-14 15:00:00,1.0898,1.08997,1.0883,1.08878,2703,0,0
2024-03-14 16:00:00,1.08878,1.08927,1.08847,1.08873,2086,0,0
2024-03-14 17:00:00,1.08872,1.08891,1.0881,1.08866,1418,0,0
2024-03-14 18:00:00,1.08866,1.089,1.08838,1.08852,1382,0,0
2024-03-14 19:00:00,1.08852,1.0891,1.08807,1.0890900000000001,1394,0,0
2024-03-14 20:00:00,1.0890900000000001,1.08919,1.08828,1.08828,917,0,0
2024-03-14 21:00:00,1.08837,1.08853,1.08817,1.08853,1311,1,0
2024-03-14 22:00:00,1.08861,1.08863,1.08833,1.08842,379,1,0
2024-03-14 23:00:00,1.08842,1.08852,1.08825,1.0883,517,0,0
2024-03-15 00:00:00,1.08828,1.08847,1.08762,1.08782,1180,0,0
2024-03-15 01:00:00,1.08782,1.08801,1.08757,1.08772,965,0,0
2024-03-15 02:00:00,1.08773,1.08773,1.08728,1.08734,802,0,0
2024-03-15 03:00:00,1.08734,1.08781,1.08734,1.08771,698,0,0
2024-03-15 04:00:00,1.08771,1.08775,1.08749,1.08766,474,0,0
2024-03-15 05:00:00,1.08766,1.08776,1.08734,1.0877,724,0,0
2024-03-15 06:00:00,1.08769,1.08807,1.08755,1.08799,1101,0,0
2024-03-15 07:00:00,1.08802,1.0884800000000001,1.08786,1.08808,1535,0,0
2024-03-15 08:00:00,1.08807,1.08867,1.08781,1.0883099999999999,2109,0,0
2024-03-15 09:00:00,1.08828,1.08994,1.08826,1.08979,1760,0,0
2024-03-15 10:00:00,1.08979,1.08997,1.0889199999999999,1.08913,1465,0,0
2024-03-15 11:00:00,1.08913,1.08964,1.08869,1.08935,1325,0,0
2024-03-15 12:00:00,1.08934,1.08943,1.08845,1.08875,2744,0,0
2024-03-15 13:00:00,1.08875,1.08948,1.08834,1.08867,2812,0,0
2024-03-15 14:00:00,1.08869,1.08944,1.08845,1.08882,2787,0,0
2024-03-15 15:00:00,1.08882,1.08893,1.08815,1.08876,1904,0,0
2024-03-15 16:00:00,1.08876,1.08899,1.08837,1.0886,1978,0,0
2024-03-15 17:00:00,1.0886,1.08879,1.08834,1.08839,1497,0,0
2024-03-15 18:00:00,1.08839,1.0890900000000001,1.08838,1.08902,1213,0,0
2024-03-15 19:00:00,1.08903,1.08914,1.0887,1.08895,1178,0,0
2024-03-15 20:00:00,1.08895,1.089,1.08869,1.08871,608,0,0
2024-03-17 21:00:00,1.0889199999999999,1.08905,1.08827,1.0889199999999999,516,15,0
2024-03-17 22:00:00,1.08891,1.0891,1.08856,1.08861,598,15,0
2024-03-17 23:00:00,1.08865,1.08867,1.08818,1.0883099999999999,791,0,0
2024-03-18 00:00:00,1.08835,1.08882,1.08806,1.08855,848,0,0
2024-03-18 01:00:00,1.08855,1.089,1.08829,1.08889,924,0,0
2024-03-18 02:00:00,1.0889,1.08916,1.08876,1.0889,841,0,0
2024-03-18 03:00:00,1.0889,1.08907,1.08854,1.08856,623,0,0
2024-03-18 04:00:00,1.08856,1.08883,1.08853,1.08877,434,0,0
2024-03-18 05:00:00,1.08877,1.08886,1.08853,1.08872,551,0,0
2024-03-18 06:00:00,1.08873,1.08896,1.08866,1.0889199999999999,799,0,0
2024-03-18 07:00:00,1.08891,1.08965,1.08887,1.08926,1379,0,0
2024-03-18 08:00:00,1.08924,1.08977,1.0890900000000001,1.08939,1916,0,0
2024-03-18 09:00:00,1.08939,1.09005,1.08927,1.08993,1416,0,0
2024-03-18 10:00:00,1.08993,1.09018,1.08961,1.08997,1521,0,0
2024-03-18 11:00:00,1.08996,1.0906,1.08987,1.09024,1325,0,0
2024-03-18 12:00:00,1.09024,1.0905,1.08899,1.08924,1759,0,0
2024-03-18 13:00:00,1.08924,1.08937,1.08857,1.08893,1874,0,0
2024-03-18 14:00:00,1.08893,1.08934,1.08844,1.08858,1921,0,0
2024-03-18 15:00:00,1.08858,1.08891,1.08811,1.08853,1979,0,0
2024-03-18 16:00:00,1.08854,1.08854,1.08695,1.08724,1940,0,0
2024-03-18 17:00:00,1.08722,1.08753,1.08662,1.08687,1438,0,0
2024-03-18 18:00:00,1.08687,1.08712,1.08673,1.08709,952,0,0
2024-03-18 19:00:00,1.0871,1.08734,1.08678,1.08694,908,0,0
2024-03-18 20:00:00,1.08693,1.08725,1.08692,1.08722,487,0,0
2024-03-18 21:00:00,1.08723,1.08733,1.08702,1.08733,869,1,0
2024-03-18 22:00:00,1.08733,1.0874,1.08712,1.08721,526,1,0
2024-03-18 23:00:00,1.08722,1.0873599999999999,1.08713,1.08735,430,0,0
2024-03-19 00:00:00,1.08735,1.08746,1.08694,1.08694,1015,0,0
2024-03-19 01:00:00,1.08694,1.08719,1.08669,1.08684,1040,0,0
2024-03-19 02:00:00,1.08684,1.08748,1.08684,1.08735,962,0,0
2024-03-19 03:00:00,1.08735,1.08765,1.08702,1.08739,1748,0,0
2024-03-19 04:00:00,1.08739,1.08767,1.0867499999999999,1.08705,1284,0,0
2024-03-19 05:00:00,1.08705,1.08721,1.08629,1.08643,1246,0,0
2024-03-19 06:00:00,1.08645,1.08685,1.0862,1.08676,1608,0,0
2024-03-19 07:00:00,1.0867499999999999,1.0867499999999999,1.08517,1.08549,1776,0,0
2024-03-19 08:00:00,1.08547,1.08564,1.08425,1.08479,2458,0,0
2024-03-19 09:00:00,1.08477,1.08504,1.08348,1.08368,2009,0,0
2024-03-19 10:00:00,1.08367,1.08457,1.08367,1.08445,2131,0,0
2024-03-19 11:00:00,1.08443,1.08516,1.08429,1.08502,1459,0,0
2024-03-19 12:00:00,1.08505,1.08561,1.08457,1.08515,2355,0,0
2024-03-19 13:00:00,1.08517,1.08574,1.08493,1.08542,2131,0,0
2024-03-19 14:00:00,1.08541,1.08653,1.08536,1.08622,1981,0,0
2024-03-19 15:00:00,1.08622,1.08622,1.08532,1.08582,1624,0,0
2024-03-19 16:00:00,1.08583,1.08638,1.08548,1.08632,1604,0,0
2024-03-19 17:00:00,1.08634,1.0867499999999999,1.08599,1.08635,1440,0,0
2024-03-19 18:00:00,1.08634,1.08653,1.08611,1.08623,1000,0,0
2024-03-19 19:00:00,1.08624,1.08656,1.08612,1.08648,993,0,0
2024-03-19 20:00:00,1.08645,1.08663,1.08639,1.08658,434,0,0
2024-03-19 21:00:00,1.08658,1.0866,1.08631,1.08656,1100,1,0
2024-03-19 22:00:00,1.08655,1.08664,1.08646,1.08654,283,1,0
2024-03-19 23:00:00,1.08657,1.08666,1.08621,1.08621,495,0,0
2024-03-20 00:00:00,1.08619,1.08649,1.08584,1.08643,830,0,0
2024-03-20 01:00:00,1.08643,1.08656,1.08621,1.08643,840,0,0
2024-03-20 02:00:00,1.08643,1.08693,1.08626,1.08686,683,0,0
2024-03-20 03:00:00,1.08686,1.0871,1.08677,1.08699,592,0,0
2024-03-20 04:00:00,1.08698,1.08707,1.08662,1.08666,629,0,0
2024-03-20 05:00:00,1.08666,1.08683,1.08652,1.08657,722,0,0
2024-03-20 06:00:00,1.08656,1.08706,1.0865,1.08704,828,0,0
2024-03-20 07:00:00,1.087,1.08722,1.08648,1.08656,1681,0,0
2024-03-20 08:00:00,1.08653,1.08655,1.08502,1.08524,1784,0,0
2024-03-20 09:00:00,1.08524,1.08525,1.08366,1.08392,2039,0,0
2024-03-20 10:00:00,1.08392,1.0843,1.08366,1.08398,1587,0,0
2024-03-20 11:00:00,1.08398,1.08437,1.08373,1.08427,1352,0,0
2024-03-20 12:00:00,1.08425,1.08449,1.08377,1.08423,1612,0,0
2024-03-20 13:00:00,1.08423,1.08456,1.08374,1.08445,1821,0,0
2024-03-20 14:00:00,1.08445,1.08512,1.08434,1.08497,1718,0,0
2024-03-20 15:00:00,1.08497,1.08561,1.08488,1.08546,1463,0,0
2024-03-20 16:00:00,1.08548,1.0861,1.08535,1.08605,1204,0,0
2024-03-20 17:00:00,1.08605,1.08668,1.08585,1.08648,1263,0,0
2024-03-20 18:00:00,1.08647,1.09176,1.08619,1.0914,12078,0,0
2024-03-20 19:00:00,1.09143,1.09228,1.09021,1.09209,4402,0,0
2024-03-20 20:00:00,1.09207,1.09229,1.09186,1.09221,966,0,0
2024-03-20 21:00:00,1.09215,1.09226,1.09191,1.09206,1054,3,0
2024-03-20 22:00:00,1.09205,1.09321,1.09205,1.0932,702,1,0
2024-03-20 23:00:00,1.09321,1.09372,1.09292,1.09371,828,0,0
2024-03-21 00:00:00,1.09372,1.09373,1.09308,1.09334,1659,0,0
2024-03-21 01:00:00,1.09334,1.09389,1.09331,1.09352,1332,0,0
2024-03-21 02:00:00,1.09351,1.09372,1.09329,1.09354,806,0,0
2024-03-21 03:00:00,1.09354,1.09369,1.09335,1.0935,652,0,0
2024-03-21 04:00:00,1.0935,1.09355,1.0933,1.09331,540,0,0
2024-03-21 05:00:00,1.0933,1.09371,1.09316,1.0931899999999999,766,0,0
2024-03-21 06:00:00,1.09318,1.09383,1.09317,1.09376,963,0,0
2024-03-21 07:00:00,1.09374,1.09426,1.09257,1.09288,1899,0,0
2024-03-21 08:00:00,1.09289,1.09289,1.08875,1.0892,4475,0,0
2024-03-21 09:00:00,1.08921,1.09147,1.08893,1.09128,2645,0,0
2024-03-21 10:00:00,1.09127,1.09235,1.09122,1.09193,1980,0,0
2024-03-21 11:00:00,1.09193,1.09205,1.0905,1.09098,1779,0,0
2024-03-21 12:00:00,1.091,1.09173,1.09035,1.09116,3176,0,0
2024-03-21 13:00:00,1.09116,1.09119,1.08844,1.08859,3390,0,0
2024-03-21 14:00:00,1.08857,1.08861,1.08704,1.0879,3409,0,0
2024-03-21 15:00:00,1.08789,1.08791,1.08558,1.08607,2718,0,0
2024-03-21 16:00:00,1.08605,1.08649,1.0858,1.0861,2083,0,0
